employee_id,department,position
63642,Finance,office support
6187,Operations,office support
67932,Procurement,office support
46240,Sales & Marketing,office support
42767,Technology,office support
73041,Analytics,office support
15765,Analytics,office support
9170,Sales & Marketing,office support
74178,Analytics,office support
42493,Sales & Marketing,office support
60971,Operations,office support
68452,Technology,office support
10787,Sales & Marketing,office support
72113,Sales & Marketing,office support
53778,Sales & Marketing,office support
40037,Sales & Marketing,office support
12992,Sales & Marketing,office support
26544,Analytics,office support
40372,Finance,office support
61345,R&D,office support
9293,Sales & Marketing,office support
55450,Technology,office support
55259,Operations,office support
60734,Technology,office support
27299,Technology,office support
61697,Technology,office support
26328,Operations,office support
33806,Operations,office support
62274,Technology,office support
36994,Procurement,office support
31115,Analytics,office support
9519,Sales & Marketing,office support
1358,Operations,office support
59787,Technology,office support
38043,Sales & Marketing,office support
77290,Procurement,office support
41120,Technology,office support
43785,Technology,office support
66817,Sales & Marketing,office support
31855,Sales & Marketing,office support
54968,Operations,office support
73717,HR,office support
51113,Finance,office support
18381,Legal,office support
35776,Sales & Marketing,office support
56446,Procurement,office support
78284,Technology,office support
70045,Operations,office support
1965,Operations,office support
68948,Operations,office support
48981,R&D,office support
26254,Sales & Marketing,office support
35441,Procurement,office support
27982,Procurement,office support
72894,Legal,office support
37728,Sales & Marketing,office support
58587,Sales & Marketing,office support
49147,Sales & Marketing,office support
57225,HR,office support
5632,Sales & Marketing,office support
47742,Procurement,office support
62237,Sales & Marketing,office support
47399,R&D,office support
30395,Sales & Marketing,office support
53221,Technology,office support
35180,Technology,office support
3027,Sales & Marketing,office support
3869,Procurement,office support
74654,Sales & Marketing,office support
26625,Sales & Marketing,office support
40778,Sales & Marketing,office support
74148,Sales & Marketing,office support
58819,Finance,office support
26256,Sales & Marketing,office support
36212,Analytics,office support
53284,Technology,office support
53768,Analytics,office support
5733,Sales & Marketing,office support
9470,Sales & Marketing,office support
57773,Sales & Marketing,office support
16586,Sales & Marketing,office support
30253,Operations,office support
69676,Sales & Marketing,office support
1451,Operations,office support
73050,Operations,office support
61291,Procurement,office support
39042,Sales & Marketing,office support
12426,Operations,office support
20560,Operations,office support
3979,Operations,office support
30121,Operations,office support
19752,Sales & Marketing,office support
28993,Analytics,office support
63116,Sales & Marketing,office support
36852,Sales & Marketing,office support
13369,Technology,office support
42575,Operations,office support
36115,Legal,office support
76716,Procurement,office support
41888,Operations,office support
65502,Analytics,office support
50848,Sales & Marketing,office support
20561,Technology,office support
21749,Finance,office support
64539,Analytics,office support
2921,Technology,office support
37209,Sales & Marketing,office support
8583,Procurement,office support
51606,Finance,office support
71895,HR,office support
33511,Analytics,office support
22797,Technology,office support
64849,Procurement,office support
63095,Sales & Marketing,office support
